CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"Projecting climate change is a challenging task that has inherent uncertainty regardless of the method selected. The DWR provides 1 set of assumptions that can be used for GSP development, but the SMGWA elected to use a slightly different approach that better suited the groundwater model already developed for the Basin. The method described below was selected for use in the GSP projected scenario because it is based on the best available science, is consistent with other regional planning efforts, and provides a conservative estimate of future conditions in the Basin. 
&&&
The climate projection approach used for the GSP, described generally below and in more detail in the groundwater model description in Appendix 2D Section 7.1, is a transient climate projection developed based on an ensemble of 4 commonly used and scientifically defensible global climate models. The approach is similar to that being used by the City of Santa Cruz to develop their recent HCPs. The climate projection generally results in more variable precipitation (i.e., longer and more extreme droughts with fewer but more extreme rainfall events), slightly lower total precipitation, and warmer temperatures in the future in comparison to current conditions. Projected trends for the 4-model ensemble projection are compared against historical data and other climate models on Figure 2-14. Streamflow and evapotranspiration are simulated based on the precipitation and temperature projections. Figure 2-15 shows projected reference evapotranspiration controlled by temperature. It is important to note that the set of assumptions used in the climate projection used in developing this GSP is 1 scenario selected to be representative of the region, is consistent with other regional planning efforts, and is conservative about future climate change. There are many other equally likely climate scenarios that could also occur.
&&&
For this Basin’s GSP, the current water budget period from WY2010 to WY2018 adopted is selected as it encompasses some extreme climatic conditions that are anticipated to become more typical in the future due to climate change: extended dry conditions from WY2012 to WY2015, normal conditions in WY2016, and historically wet conditions in WY2017. In addition, the current period starts in WY2010 to reflect reduced municipal water demands due to water use efficiency measures, and much reduced quarry and remediation extractions than in prior years.
 &&&
The predictive simulations use a transient climate change analysis that is a statistical sample of 4 global circulation models in the CMIP5 ensemble. A transient analysis is appropriate to represent inter-annual variability of precipitation that is indicated by recent research (Swain et al., 2018). The statistical sample is developed using the methodology implemented by Balance for the CMIP5 Mod scenario (Balance, 2020). The 4 global circulation models included in the statistical sample represent moderate overall conditions and are ACESS1-0.1, CCSM4.1, HADGEM2-CC.1, CANESM1 models of the RCP8.5 high emissions scenario. ","2.2.3.4/2-67:2-68;

208 / 2.2.6.3
72 / 7.1.2 of Appendix 2D","1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? Transient Climate Analysis, RCP 8.5
3. If using DWR climate change factors, do they use 2030, 2070 or both?",
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"The climate projection approach used for the GSP, described generally below and in more detail in the groundwater model description in Appendix 2D Section 7.1, is a transient climate projection developed based on an ensemble of 4 commonly used and scientifically defensible global climate models. The approach is similar to that being used by the City of Santa Cruz to develop their recent HCPs. The climate projection generally results in more variable precipitation (i.e., longer and more extreme droughts with fewer but more extreme rainfall events), slightly lower total precipitation, and warmer temperatures in the future in comparison to current conditions. Projected trends for the 4-model ensemble projection are compared against historical data and other climate models on Figure 2-14. Streamflow and evapotranspiration are simulated based on the precipitation and temperature projections. Figure 2-15 shows projected reference evapotranspiration controlled by temperature. It is important to note that the set of assumptions used in the climate projection used in developing this GSP is 1 scenario selected to be representative of the region, is consistent with other regional planning efforts, and is conservative about future climate change. There are many other equally likely climate scenarios that could also occur.

&&

A 54-year predictive baseline simulation was developed starting from WY2019, which is the year following the last water year of the calibrated model, through WY2072. The predictive period covers the 50-year GSP planning and implementation horizon from WY2022 through WY2072 as required by the SGMA. A baseline simulation is needed to evaluate the impact on the Basin from potential projects and management actions to be implemented to achieve sustainability by 2042.","68 / 2.2.3.2 (pdf pg 112) 

&&

77 / Appendix 2D","1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry)
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?",
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"Future precipitation is predicted to be more variable year-to-year than in the historical period, with more wet and critically dry years, and extended periods of wet or dry conditions. The 4-model ensemble climate projection has 53% of the water years classified as critically dry, 11% are normal, and 36% are wet. There are no water years classified as dry in the projection. In comparison, historical precipitation is less variable with only 21% of water years classified as critically dry and 26% as wet, with the remainder classified as dry or normal.",213 / 2.2.6.4.1,,
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"Evapotranspiration over the projected period is similar to current and historical evapotranspiration. Evapotranspiration projections are stable despite lower precipitation mainly because temperature is anticipated to increase during the projected period. Higher temperature causes more vegetative growth and evaporation. The more or less constant evaporation, combined with a decrease in precipitation, result in simulated overland flow and groundwater recharge being about 10% less than in the historical period.
&&
The climate change scenario used for the predictive scenarios differs from CMIP5 Mod in that a warming trend is enforced. Temperature is assigned on an annual basis based on whether the average annual temperature for all samples is below (cooler) or above (warmer) the average annual temperature for the entire projection period. For the cooler years, the sample representing the 50th percentile of annual temperature is used. For the warmer years, the sample representing the 99th percentile of annual temperature is used. Figure 53 shows how the simulated temperature of the Four Model Ensemble 50-99 translates to reference evapotranspiration used in the predictive simulations compared to the three other scenarios. Reference evapotranspiration increases over time in the predictive simulations consistent with the expected warming trend due to climate change.
.","213 / 2.2.6.4.1
&& 
73 / Appendix 2D Section 7.1
",,
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Yes,"During the projected period, average groundwater total inflow and outflow is approximately 109,600 AFY, which is about 10,700 AFY less than the historical period. Surface water inflows and outflows during the projected period decrease by about 9%, in comparison to the historical period, which reflects drier climatic conditions predicted in the future. Surface water and groundwater interaction reflected as discharge to creeks and streambed recharge to groundwater fluctuates proportionally with precipitation and surface water inflow, especially during periods of extended drought. Consequently, the amount of surface water and groundwater interaction decreases during the projected period.
&&
EKI’s recommendation 10 to include down-scaled climate change in projected hydrology is based on GSP regulation requirements for the GSP’s projected water budget to incorporate projected climate change over the planning and   implementation horizon. It also follows that model evaluation of expected benefits of projects and management actions over the planning and implementation horizon should also incorporate projected climate change. Projected climate
change has been incorporated into the predictive simulations as described below. 
. . .
While DWR’s datasets are based on a climate period approach that incorporates the effects of climate change based on projected change from historical conditions to a specific future period (e.g. 2030 or 2070), transient climate change analysis evaluates the change of effects of climate change progressing over time (e.g., simulating the increasing effects of climate change from 2020 to 2070). Table 4 shows the local models and data that have previously been developed in the Basin’s watershed and region.
. . .
The predictive simulations use a transient climate change analysis that is a statistical sample of 4 global circulation models in the CMIP5 ensemble. A transient analysis is appropriate to represent inter-annual variability of precipitation that is indicated by recent research (Swain et al., 2018). The statistical sample is developed using the methodology implemented by Balance for the CMIP5 Mod scenario (Balance, 2020). The 4 global circulation models included in the statistical sample represent moderate overall conditions and are ACESS1-0.1, CCSM4.1, HADGEM2-CC.1, CANESM1 models of the RCP8.5 high emissions scenario. As described by Balance (2020), precipitation is assigned on an annual basis based on whether the average annual rainfall for all samples is below (dry) or above (wet) the average annual rainfall for the entire projection period. For dry years, the sample representing the 10th percentile of annual rainfall is  used. For wet years, the sample representing the 75th percentile of annualrainfall is used. The following plots label the climate change scenario used for the Santa Margarita basin model predictive scenarios as “Four Model Ensemble 50-99.” Figure 51 shows the annual variability in precipitation for the Four Model Ensemble 50-99 compared to Climate Catalog used for the Santa Cruz Mid-County GSP, GFDL2.1 from the CMIP3 global circulation model ensemble used for the City of Santa Cruz Water Supply Advisory Committee, and GFDL CM3 from the more current CMIP5 ensemble. As designed, the annual variability in precipitation for the Four Model Ensemble 50-99 is greater than the other 3 scenarios. Figure 52 shows the cumulative departure from historical mean for Four Model Ensemble 50-99 compared to the historical mean. The Four Model Ensemble 50-99 ends up slightly drier than the historical mean and simulates a wetter than average period from 2023-2030, a predominantly average period from 2035-2045,","214 / 2.2.6.4.1 

&&

70-73 / Appendix 2D Section 7","1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included?
3. Is there imported water in the water budget? Is this adjusted for climate change? Imported water does not appear to be accounted for in the water budget though it is referenced on Page 2-108, Table 2-17",
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,"In general, surface elevation within the Basin increases to the north and east. Elevations within the Basin range from approximately 300 feet above mean sea level (amsl) in the vicinity of the San Lorenzo River at the southern end of the Basin, to more than 1,500 feet amsl along the northern boundary of the Basin at the peak of Mount Roberta. Figure 2-10 is a topographic map for the Basin",2.2.2 pg 2-61,,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"Basin-wide groundwater pumping within the sustainable yield does not constitute proof of sustainability. Sustainability under SGMA is only demonstrated by avoiding undesirable results or the sustainability indicators applicable to the Basin. Specific undesirable results for the chronic lowering of groundwater levels, reduction in groundwater storage, and depletion of interconnected surface water sustainability indicators are presented in Section 3. While GSP Regulations only require 1 sustainable yield volume for the entire basin, pumping within the sustainable yield may affect groundwater elevations in different aquifers and aquifer subareas differently depending on how pumping is distributed spatially. Therefore, sustainable yield volumes are estimated for each aquifer based on predictive model simulations that do not produce undesirable results. The future baseline model simulation incorporating climate change and projected water use predicts undesirable results will not occur within the modeled 50-year interval. This means that groundwater pumping volumes used in the baseline simulation can be used to estimate sustainable yield. Given that groundwater pumping in the model is not specifically optimized to avoid undesirable results, it is possible that slightly more pumping than the estimated sustainable yield could avoid future undesirable results. Groundwater pumping in the projected baseline simulation, shown on Figure 2-91, is generally consistent after WY2022 in the Monterey Formation, and Lompico and Butano aquifers. The sustainable yield for those aquifers is therefore set as the average pumping after 2022 plus a 5% buffer to allow for pumping optimization during GSP implementation.

&&
The projected water budget is developed for the period WY2020 to WY2072 per the GSP Regulations requirement that the projected period include a 50-year planning and implementation horizon over which the GSP and measures will be implemented to ensure that the Basin is operated within its sustainable yield.",227 / 2.6.5 && 212 / 2.2.6.4,,
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"The County has records that many shallow private wells less than 100 feet in depth outside of the Scotts Valley area were deepened or replaced in response to declining groundwater levels towards the end of the Water Year (WY) 1987-1994 drought. Since that extended drought there have not been many wells deepened or replaced with deeper wells, including during the WY2012-2015 drought.
Lowering of groundwater levels in the Santa Margarita aquifer in years of drought, although not ideal, are not considered significant and unreasonable if levels can recover (either naturally, by managed recharge, or by reducing pumping). It is anticipated that climate change will cause wetter wet years and drier dry years. Multiple consecutive dry years may lead to groundwater levels falling below historical measured lows (i.e., minimum thresholds). Groundwater model simulations under projected climate conditions demonstrate the effects of climate extremes on groundwater levels, including that during wet years, the Santa Margarita aquifer fills up relatively quickly because of its high recharge rate.$$$ 
Rural residential land uses and users. Typically, rural residential users have the shallowest wells which makes them more vulnerable to lowered groundwater levels. If groundwater levels decline below the top of well screens or below pump intakes, landowners may lose access to groundwater and be forced to lower their pumps or drill their well deeper. Additionally, when groundwater levels fall below the top of well screens, this has the potential to cause cascading water in the well. Cascading or falling water is water flowing through preferential pathways above the groundwater table that falls into the well. As it pours into the well it introduces air into the water being pumped thereby causing pump cavitation. This condition may increase the cost to pump, cause physical damage to the well and pump, and potentially degrade
groundwater quality within the well due to microbial biofouling. Property values may decline if low groundwater levels cause undesirable results that require residential pumping restrictions, deepening of wells, or connection to a public water system. Some small water systems rely on springs and lowered groundwater levels may dry the springs out.

&&
Rural residential land uses and users. Since private well owners do not routinely test groundwater pumped by their wells, there is a strong possibility that they could unknowingly drink groundwater exceeding drinking water standards and experience potential health effects. In addition, not having access to groundwater as a water source because of known undesirable results will significantly devalue properties that have no alternative water source or cannot be connected to a municipal water system. Finally, costly treatment systems may need to be installed depending on the concentration and chemical found in rural water supplies.
The following are conditions that do not cause undesirable results as defined in this GSP:
1. It is not considered an undesirable result if activities by private individuals or companies mobilize poor quality groundwater or introduce poor quality water or contaminants into the Basin. 
2. Naturally elevated concentrations already exceeding minimum thresholds are not considered an undesirable result because it was not caused by the SMGWA member or  cooperating agencies. Examples of elevated naturally occurring chemical constituents in the Basin are iron, manganese, sulfate, and arsenic. These constituents are discussed in more detail in Section 2.2.4.4.3. 
3. Nitrates introduced into the Santa Margarita aquifer and surface water through wastewater disposal, livestock, fertilizer use, and other sources have been occurring since the lands within the Basin were first developed. County of Santa Cruz Environmental Health is responsible for improving septic tank standards and has been implementing the San Lorenzo Nitrate Management Plan since 1995 to reduce nitrate impacts in the Basin. Since nitrate impacts have been occurring for decades, SMGWA is not responsible for causing them not mitigating them.&&&& Minimum thresholds for COCs in degraded groundwater quality RMPs are state drinking water standards, with the exception of nitrate (as N). Using state standards to define minimum thresholds is consistent with the SMGWA defined significant and unreasonable water quality degradation that results in adverse impacts including materially diminished water supplies or undue costs for mitigating such negative impacts. Federal, state, or local regulatory requirements are established after careful scientific study, legal review and procedural steps mandated by law. They are designed to protect public health and welfare, and they provide the clearest indication of the point beyond which there is a real risk of an undesirable result (Moran and Belin, 2019). Nitrate (as N) concentrations in groundwater are typically less than 5 mg/L. Because nitrate in groundwater influences nitrate concentrations in the San Lorenzo River (described in Section 2.1.2.3), allowing nitrate concentrations in groundwater to increase above 5 mg/L will make it challenging to meet the San Lorenzo River’s 0.33 mg/L nitrate total maximum daily load (TMDL) enforced by the Central Coast Regional Water Quality Control Board (RWQCB).


","Page 3-51/ 3.4.2.1
&&
54 / 3.4.2.4 
&& 
73 / 3.6.2.4
&&
pg 3-74 / 3.6.3.2
Table 3-20","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? WQ/ GW elevation
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Yes
4. Are all impacts of all COCs described? No just NItrate

""They do a good job explaining undesirable results on rural domestic users separatey. They also mention what is not considered undesirable results for this basin as follows: 1: If the activity of a private users is causing poor quality or contaminant to basin, 2- naturally elevated concentrations, 3- NItrate introduced to basin hrough wastewater disposal, which Santa Cruz health department is responsible for imprpving septic systems.
 won't be impacted by chronic lowering of GW, since the recharge rate is fast. However they talk about lowering of GW lvl.""",
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs? No
3. Are impacts to DACs well analyzed?
""May be grouped under rural residents but would like to see undesirable results directly call out impacts on DACs,
  No specific mention of DAC. however they have mentioned text below:
 """"When developing the GSP, the SMGWA considered impacts on all beneficial uses and users, including domestic well owners, Disadvantaged Communities (DACs), and priority species.""""""
",
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes? No
3. Are impacts to Tribes well analyzed?
",
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Yes,"Impacts to GDEs within the Basin have yet to be identified. The groundwater model shows a Basin-wide reduction in streamflow from pumping, but without GDE monitoring data, a quantifiable correlation has yet to be established. On-going programs such as Santa Cruz
County’s Juvenile Steelhead and Stream Habitat Monitoring Program have monitored steelhead density and stream habitat since 1994. No correlation between the amount of creek baseflow and fish density or habitat availability has been identified, perhaps because other factors, both anthropogenic and naturally occurring, can affect habitat abundance. GDE data collected per the monitoring plan in Section 3 is anticipated to provide the necessary data to establish whether there is a connection between groundwater conditions and the abundance of GDE habitat and priority species.

&&

Ecological land uses and users. GDEs have the potential to be impacted directly if groundwater depths decrease below the accessible level for GDE vegetation. Surface water bodies connected to groundwater may also incur reductions in baseflow caused by lowering of groundwater levels. Reduced baseflow may negatively impact portions of the lifecycle of aquatic species. &&
&&
Ecological land uses and users. Groundwater dependent ecosystems have the potential to be directly impacted if baseflows become contaminated by degraded groundwater enters or is utilized by root zone of GDEs. Each species has differing tolerance to groundwater quality, but in general, groundwater quality degradation may cause nuisance or toxicity for some riparian, aquatic, or terrestrial species. $$$
Ecological land uses and users. GDEs have the potential to be impacted directly if the depth to groundwater exceeds depths accessed by the roots of groundwater dependent vegetation. Surface water bodies connected to groundwater may also incur reductions in baseflow. Under late summer low flow conditions, there is a direct relationship between streamflow and the amount of suitable GDE habitat. Reduction of flow directly reduces the amount of suitable rearing habitat for steelhead, by reducing the amount of wetted area, stream depth, flow velocity, cover, and dissolved oxygen. Reduced flow can also result in increased water temperature. In extreme conditions, dewatering of stream reaches eliminates the ability of fish to move to more suitable areas and can cause mortality. In even more extreme conditions, lowering of groundwater levels below the root zone of riparian vegetation can result in the loss of vegetation, impacting terrestrial GDE habitat.","47 / 2.1.3.4.9 
&& 
54 / 3.4.2.4
 &&
 73 / 3.6.2.4
Page 3-90 / 3.7.2.5","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? GW elevation, ISW, GW q
3. Are impacts to GDEs well analyzed? Yes
",
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"Minimum thresholds for COCs in degraded groundwater quality RMPs are state drinking water standards, with the exception of nitrate (as N). Using state standards to define minimum thresholds is consistent with the SMGWA defined significant and unreasonable water quality degradation that results in adverse impacts including materially diminished water supplies or undue costs for mitigating such negative impacts. Federal, state, or local regulatory requirements are established after careful scientific study, legal review and procedural steps mandated by law. They are designed to protect public health and welfare, and they provide the clearest indication of the point beyond which there is a real risk of an undesirable result (Moran and Belin, 2019).
Nitrate (as N) concentrations in groundwater are typically less than 5 mg/L. Because nitrate in groundwater influences nitrate concentrations in the San Lorenzo River (described in Section 2.1.2.3), allowing nitrate concentrations in groundwater to increase above 5 mg/L will make it challenging to meet the San Lorenzo River’s 0.33 mg/L nitrate total maximum daily load (TMDL) enforced by the Central Coast Regional Water Quality Control Board (RWQCB).
A minimum threshold of 5 mg/L is established for nitrate (as N) because:
1. Concentrations in RMPs are historically below this threshold
2. The groundwater quality goal is to prevent concentrations from worsening and concentrations above 5 mg/L are currently uncommon throughout the Basin
3. Nitrate concentrations in SMGWA approved project source waters close to 10 mg/L would increase the challenge of meeting the nitrate TMDL in the San Lorenzo River. Feasibility for future projects will need to demonstrate the Basin’s good quality groundwater will not be degraded above 5 mg/L before the SMGWA can approve its implementation.

","75 , Table 3-20 / 3.6.3.2
Table 3-21","1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? Yes,
Total dissolved solids, Chloride,Iron, Manganese, Arsenic, Nitrate as Nitrogen, Methyl-tert-butyl-ether (MTBE), Chlorobenzene, Trichloroethylene (TCE),Tetrachloroethylene (PCE),1,2-Dichloroethylene (1,2-DCE)",
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"The primary information used to develop minimum thresholds and measurable objectives are historical groundwater quality data from public supply wells. Other sources of information used to develop minimum thresholds and measurable objectives are state primary and secondary drinking water standards or MCLs, and various guidance documents (DWR, 2017; Moran and Belin, 2019; Community Water Center, 2019).","74 / 3.6.3.1
Table 3-20","1. Are MT set at MCL level for COCs? Yes
2. Are all MT set at MCL level? Mt has been set to MCL level or SMCL / Table 3-20

",
WQ,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",Yes,"• Urban land uses and users. Maintaining groundwater elevations at or above historical levels will benefit municipal groundwater pumpers by protecting their ability to pump groundwater from existing municipal wells to meet public water supply demands. The City of Santa Cruz as a user of Basin surface water and implementor of habitat conservation in the San Lorenzo River watershed relies on baseflows to help achieve the Agreed Flows described in Section 2.1.4.2.8. If groundwater levels in the Basin do not fall below historical lows, baseflows should remain within the historical range of flows used to determine the Agreed Flows.
• Rural residential land uses and users. Maintaining groundwater elevations at or above historical levels will benefit most domestic users of groundwater by protecting their ability to pump groundwater from domestic wells.
&&
• Urban land uses and users. The degraded groundwater quality minimum thresholds benefit the urban water users in the Basin. Preventing groundwater for drinking water supply from exceeding state drinking water standards ensures an adequate supply of groundwater for municipal use.
• Rural residential land uses and users. The degraded groundwater quality minimum thresholds benefit domestic water users in the Basin. Ensuring constituents of concern in water supply wells remain below state drinking water standard to protect groundwater for domestic use.",78 / 3.6.3.5,"1. Do they mention impact of groundwater elevation MT on drinking water users? Yes
2. Do they mention impact of water quality MT on drinking water users? Yes
3. Do they use quantitative data to describe the harm of crossing the MT? Yes

They keep the water quality for rural residential users within state drinking water standard

",
Stakeholder & WQ,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

",
Stakeholder & WQ,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes? No
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to Tribes of crossing the MT?
",
ISW/GDE & WQ,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Yes,"Ecological land uses and users. Although the groundwater quality minimum thresholds do not directly benefit ecological uses, it can be inferred that the degraded groundwater quality minimum thresholds generally benefit the environmental water uses in the Basin. Preventing poor-quality groundwater from migrating to GDEs andsurface water bodies will limit ecosystem impacts.
&&
Ecological land uses and users. Maintaining groundwater elevations at or above historical levels will maintain the very connected nature of groundwater and surface water in the Basin. This will protect GDE habitat used by priority species, and generally benefit ecological land uses and users.
&&
Ecological land uses and users. Maintaining groundwater in storage above historical low groundwater levels will preserve groundwater’s connection to surface water in the Basin thereby protecting GDE habitat used by priority species and generally benefit ecological land uses and users.
&&
Ecological land uses and users. The main benefit of the surface water depletion minimum thresholds is to GDEs for priority species. Meeting minimum thresholds for depletion of surface water allows for continuing gaining surface water in the vicinity of the RMPs. Based on historical conditions, these groundwater levels are considered sufficient to support GDEs for priority species.","78 / 3.6.3.5
&&
Page 3-61 / 3.4.3.5
&&
Page 3-83 / 3.5.3.5
&&
Page 3-97 / 3.7.3.5","1. Do they mention impact of groundwater elevation MT on GDEs? Yes
2. Do they mention impact of ISW MT on GDEs? Yes
3. Do they use quantitative data to describe the harm of crossing each of the MT? Yes

""They went through the impact to GDE on : (This is the completest gsp I have seen on this section so far)
 Degraded water Quality, 
 reduction od GW storage, 
 Chronic lowering of GW
 Depletion of ISW""

",
