WQ,,,All,NA,"In the Basin Setting (Groundwater Conditions - Water Quality) section of the GSP, are water quality contaminants or constituents of concern (e.g., Nitrates; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water (TDS; salts)) identified and mapped (distribution or contaminant plumes) within the plan area? In the Notes, please specify which contaminants or constituents of concern are present in the basin, and whether (distribution or contaminent plume) maps and trends were provided for each. Answer Yes =  contaminants are identified, mapped, and spatial trends described in the text; Somewhat = contaminants are identified and/or mapped, but not all spatial trends of contaminants are provided; No = No contaminants are / are not identified and mapped, and no spatial trends of contaminants are provided.","no = no water quality evaluation, no mapping spatially or description of temporal trends 
somewhat = Only come COCs mapped/trends describe, don't mention data for non-COCs
 yes = COC's have been clearly stated, mapped and temporal trends described, reason for high COC's have been stated","Nitrate; Arsenic, Uranium; DBCP; 1,2,3-TCP; Chromium-6; Perchlorate; Particulate Organic Carbon (POC); Brackish water; constituents of concern (COC); water quality; Contaminants",Somewhat,"The subset of water quality data was analyzed to determine which constituents to investigate further. Table 5-3 shows that most constituents have not had concentrations measured above their corresponding threshold since 1983 and were not investigated further. Sulfate, aluminum, and antimony only had one or two detections above their threshold, and none of these values were recent so these constituents were not investigated further. Arsenic (As), iron (Fe), manganese (Mn), specific conductance (SC), and total dissolved solids (TDS) were investigated further. All these constituents are naturally occurring.
Arsenic, Iron and Manganese
As, Fe, and Mn show elevated concentrations in over 10 percent of the wells. Although iron and manganese are regulated under secondary drinking water standards (for aesthetics such as color, taste, and odor) but are not of concern for human health as drinking water, these constituents were still chosen for further investigation because they also have multiple detections above the agricultural suitability threshold (Ayers and Westcot 1985). Figure 5-8 through Figure 5-10 show the trends over time. Wells with single measurements are shown as dots, where wells that had multiple measurements are shown as lines. These figures indicate that the number of wells with highly elevated concentrations of arsenic and manganese concentrations may have decreased over the last 40 years of groundwater use. Iron concentrations are generally below the agricultural suitability threshold (Ayers and Westcot, 1985), with two recent elevated measurements from the monitoring wells constructed in support of the GSP.
Specific Conductance and Total Dissolved Solids
SC is a measure of the water’s ability to conduct electricity. TDS is a measure of the total amount of dissolved materials (e.g., salts) in water. SC and TDS are related to one another (higher TDS results in higher SC) and SC is often used as a proxy for TDS. Although there was only one recent measurement over the MCL for SC, both SC and TDS were investigated further because they are important indicators of general water quality conditions. Figure 5-11 and Figure 5-12 show the trends over time. Wells with single measurements are shown as dots, where wells that had multiple measurements are shown as lines. These figures indicate that the number of wells with highly elevated concentrations of SC and TDS may have decreased over the last 40 years. Figure 5-13 and Figure 5-14 show the distribution of elevated levels of SC and TDS around the Basin.
&&&
5.4.2 Groundwater Contamination Sites and Plumes
To determine the location of potential groundwater contamination sites and plumes, the State Water Board’s GeoTracker website was consulted. GeoTracker catalogs known groundwater contamination sites and waste disposal sites (State Water Board 2020b). A search of GeoTracker identified ten sites where groundwater could potentially be contaminated. These sites are in the vicinity of Bieber and Nubieber as listed in Table 5-4 and shown on Figure 5-15. The sites include leaking underground storage tanks (LUSTs), cleanup program sites, and a land disposal site. Half of the sites are open and subject to ongoing regulatory requirements. The contaminants are listed in Table 5-4, which also gives a summary of the case history. Most of the contaminants originated at LUST sites are leaking petroleum hydrocarbons, which are light non- aqueous phase liquids (LNAPLs). LNAPLs are less dense than water and their solubility is quite low, meaning that if they reach groundwater, they float on top and generally do not migrate into the deeper portions of the aquifer. Moreover, many of the constituents can be degraded by naturally occurring bacteria in soil and groundwater so the hydrocarbons do not migrate far from the LUST sites. However, MTBE,39 TBA,40 and fuel oxygenates are more soluble in water. Two LUST sites and the landfill site are subject to long-term monitoring while a fourth site is ready for case closure. The Bieber Landfill is subject to ongoing semi-annual monitoring of groundwater levels and groundwater quality at four shallow wells. This monitoring is required by the RWQCB (Order No. R5-2007-0175) after the formal closure of the landfill in the early 2000s. Trace concentrations of several organic constituents41 have been detected at MW-1, the closest downgradient well to the site, but rarely at the other three wells. Higher concentrations of inorganic constituents (e.g., TDS, SC, others) are also present at MW-1. During 2019, the landfill was also required to analyze groundwater samples from MW-1, MW-2, and MW-4 for per/polyfluoroalkyl substances (PFAS), which are an emerging group of contaminants that are being studied for their effect on human health and may be subject to very low regulatory criteria (parts per trillion). Fifteen of 28 PFASs were detected at MW-1, and nine of 28 PFASs were detected at MW-4 (none at MW-2). The State Water Board/RWQCB evaluation of these data is still pending.
","Table 5-3
Page 5-14 / 5.4.1
Page 5-20 / 5.4.2
Figure 5-6 thru 5-15
Table 5-4","1. Are all concerning constituents identified as COC's, Yes/No -->which ones? Yes, Arsenic (As), iron (Fe), manganese (Mn), specific conductance (SC), and total dissolved solids (TDS) 
2. Are the COC's mapped? Just TDS and Specific conductance
3. Is there spatial trend data for all COC's? Just Specific conductance and TDS, They have graphed iron, arsenic & manganese but not spacially mapped
4. Are constitues which are not of concern identified? Yes, Table 5-3
5. Is there a data gap/ Or not enough data related COC's? No mention

More details are needed, on Table 5-3 They have included different Constitutes however they haven't necessarily considered them COC's since the number of wells exceeding is less than 10% or they don't pose risk to human health
"
WQ,,,DACs,2,Does the GSP identify the water source for DACs?,"No= no mention fo DACs and their source
Somewhat= general reference to DACs, and general source reference
Yes=Explicit naming of DAC & Source","Disadvantaged Community*, DAC",No,The Basin has two water source types: groundwater and surface water.,Chapter 3: Page 3-11,GSP should explicitly make the connection of water sources to DACs. 
ISW/GDE,BASIN SETTING,Interconnected Surface Waters (ISW),Environment,1,"Are gaining and losing reaches adequately assessed spatially and temporally (e.g., groundwater levels (from proximate wells to streams and sufficient density of wells along streams) compared with stream elevation; numerical modelling)? If so, please describe the approach used in the Notes. "," no map and description (no map is automatic no) = no
1)includes map but data from one point in time was used, 2)includes map but no clear description of methodology = somewhat
 ISW map and ISWs were delineated using multiple water year types AND description of temporal variability= yes","Interconnected surface water, ISW, gaining, losing",Somewhat,"Interconnected surface water refers to surface water that is “hydraulically connected at any point by a continuous saturated zone to the underlying aquifer and the overlying surface water is not completely depleted” (DWR 2016c). For the principal aquifer to be interconnected to surface-water streams, groundwater levels need to be near ground surface. As a first determination of where surface water may be interconnected, Figure 5-18 shows the major42 streams in the Basin which have groundwater levels near ground surface, with a depth to water of less than 15 feet based on spring 2015 groundwater contours. These areas may have the potential to be interconnected with surface water. Interconnected streams can be gaining (groundwater flowing toward the stream) or losing (groundwater flowing away from the stream). Preliminary data from the shallow monitoring well clusters43 give an indication the direction of shallow groundwater flow adjacent to streams in two locations in the Basin as shown by the black arrows on Figure 5-18. Section §354.16(f) of the regulations require an estimate of the “quantity and timing of depletions of [interconnected surface water] systems, utilizing...best available information.” The existence and quantity cannot be determined with any reasonable level of accuracy using empirical data, so the best available information is presented in Chapter 6 – Water Budget. The timing of depletions also cannot be determined with existing data.","Page 5-26 / 5.6

Figure 5-18","1. Is there a clear map of ISWs? yes - figure 5-18
2. Was temporal variability used and described? somewhat - the plan used only 2015 groundwater level data to characterize ISWs. Very little description of the results and the temporal variablity 
3. Methods: Are there sufficient data (well locations in proximity to streams, well density, screening depths) to inform assessment? somewhat - again, only 2015 data was used. The plan acknolwedges that the timing of depletions and quantitiy of depletions cannot be known with exisiting data. The water budget section does include gains to stream from groundwater and gains to groundwater to from stream, but there is very little data used to support this (only a couple of stream gages - see Appendix 6A). In the groundwtaer elvation section (5.1), figure 5-1 presents the spatial locations of monitoring wells in proximity to streams and table 5-1 provides the screening depths. "
ISW/GDE,,,Environment,1,"Are the conclusions of ISWs (e.g., no ISWs, some gaining/losing/disconnected) consistent with the assessment? Please describe details in the Notes.","1) no conclusions due to lack of data 2) vague and contradictory conclusions that do not make sense with the assessment 3) concrete conclusions made off of little to no evidence or data. = no
conclusions lacks some detail and evidence to support claims = somewhat
 the conclusions are coherent with the analysis and available data= yes","Interconnected surface water, ISW, gaining, losing",No,"As a first determination of where surface water may be interconnected, Figure 5-18 shows the major42 streams in the Basin which have groundwater levels near ground surface, with a depth to water of less than 15 feet based on spring 2015 groundwater contours. These areas may have the potential to be interconnected with surface water.

&& Chapter 5 – Groundwater Conditions discusses interconnected surface water and describes the major streams in the BVGB. As described in Chapter 7 – Sustainable Management Criteria, there is currently no conclusive evidence for interconnection of streams with the groundwater aquifer and all summer flows are 100 percent allocated based on existing surface-water rights. Therefore, measurable objectives, minimum thresholds, and a representative monitoring network for interconnected surface water have not been established.

&& SMCs were not established for interconnected surface water because there is insufficient evidence to determine that Undesirable Results are present or likely to occur. At the five-year updates of this GSP, data from newly established well clusters, new and historic stream gages, and the monitoring network detailed in Chapter 9 – Projects and Management Actions will be assessed to determine if undesirable trends are occurring in the principal aquifer. At the five-year update, SMCs will be considered only if the trends indicate that undesirable results are likely to occur in the subsequent 5 years.","Page 5-26 / 5.6 

&& Page 8-5 / 8.2.1.3

&& Page 7-11 / 7.3.6","1. Are ISWs mapped in the basin? yes - figure 5-18
2. Is the mapping consistent with the assessment? No - the location of identified ISWs (the majority of surface water is NOT identiifed as ISW in basin) makes sense based on the limited groundwater data used, but there are issues with the methods used. 2015 was a dry year, and the plan only included ISWs in areas where 2015 groundwater was within 15 feet of the surface. This is not a conservative approach and could leave out potential ISWs. Regardless of the methods, the plan does not set SMC for ISW because they claim there is insufficient evidence to determine that undesirable results would occur. It seems the plan is disregarding ISWs for now."
ISW/GDE,,,Environment,1,"Are all shallow principal aquifers acknowledged in defining ISW? Note: if there is only one unconfined aquifer in the basin, consider this aquifer as the shallow aquifer.","no aquifers are acknowledged; shallow aquifer is acknowledged, but not considered principle for reasons like not the main pumping aquifer = no
All principal shallow aquifers are not acknowledged in ISW section (or related appendix)  (if multiple exist) = somewhat
Adequate data from shallow aquifer(s) is used in defining ISWs and all principal shallow aquifers are acknowledged (in ISW section or related appendix)= yes","principal aquifer, shallow ",Yes,"As a first determination of where surface water may be interconnected, Figure 5-18 shows the major42 streams in the Basin which have groundwater levels near ground surface, with a depth to water of less than 15 feet based on spring 2015 groundwater contours. These areas may have the potential to be interconnected with surface water. Interconnected streams can be gaining (groundwater flowing toward the stream) or losing (groundwater flowing away from the stream). Preliminary data from the shallow monitoring well clusters43 give an indication the direction of shallow groundwater flow adjacent to streams in two locations in the Basin as shown by the black arrows on Figure 5-18.",Page 5-26 / 5.6 ,"1. Are all shallow aquifers acknowledged in the ISW section (if multiple exist)? yes - there is one principal aquifer in the basin and the plan used only shallow wells within the aquifer
2. Does the plan consider the shallow aquifer(s) as principal aquifer(s)? yes
"
ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Somewhat,"Section §354.16(f) of the regulations require an estimate of the “quantity and timing of depletions of [interconnected surface water] systems, utilizing...best available information.” The existence and quantity cannot be determined with any reasonable level of accuracy using empirical data, so the best available information is presented in Chapter 6 – Water Budget. The timing of depletions also cannot be determined with existing data.

&& Section 5.6 presents the available information related to interconnected surface water. It is nearly impossible to quantify surface-water depletion impact based on flow alone, even in an area where there is good data, such as pumping quantity, deep aquifer groundwater elevation, precipitation, and surface flow. Many of these criteria are current data gaps in the Basin, particularly the variation in precipitation and flow across the Basin. Uncertainty in the amount of surface water entering the Basin and the unpredictability of weather patterns has already been established and will continue to be a barrier. Pumping data in the Basin is also a data gap as there is no current monitoring system which annually measures the amount of water pumped. The connection between upland recharge areas and the unique volcanic geologic features surrounding the Basin are mostly unknown and make understanding the connectivity of surface and groundwater very difficult, if not impossible. Furthermore, the number of wells located next to streams and the river in the Basin are not quantified. While Chapter 5 – Groundwater Conditions details the streams in Big Valley which may be interconnected by a “...continuous saturated zone to the underlying aquifer and the overlying surface water...” (DWR 2016c), there is currently no evidence to support interconnected surface water. Therefore, there is a lack of evidence for interconnection of streams. Figure 5-18 overlays the general direction(s) of groundwater flow around the Basin inrelation to the major streams. Also shown is the general direction of flow determined from the newly constructed well clusters near Adin and Lookout. The remaining clusters were constructed later and do not yet have a sufficient period of data to determine flow directions with certainty. The newly constructed monitoring wells will continue to gather data on whether there is any evidence of interconnected surface water. Chapter 4 – Hydrogeological Conceptual Model identified data gaps related to the effect of Ash Creek, Pit River, and smaller streams on recharge. These data gaps may partially be filled once adequate data from the five monitoring well clusters are collected. Scientific research related to groundwater and surface water will improve over time. As this science is made available, the GSAs will work to locate funding for improved data depending on available staffing and financial resources.","Page 5-26 / 5.6 

&& Page 7-11 / 7.3.6","1. Were data gaps identified? yes - the plan does not clearly state the data gaps in the ISW section (5.6), but more information is included in section 7.3.6
2. Were the data gaps identified in the ISW section? somewhat "
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Somewhat,"Figure 5-18 shows the major42 streams in the Basin which have groundwater levels near ground surface, with a depth to water of less than 15 feet based on spring 2015 groundwater contours. These areas may have the potential to be interconnected with surface water.",Page 5-26 / 5.6 ,1. Is there a map AND description of pISW? somewhat - figure 5-18 presents only the potential ISWs within areas of groundwater shallower than 15 feet in 2015. The rest of the likely pISWs in the basin are not acknowledged. 
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"The Wetlands area is subdivided into two primary habitats present in Big Valley: palustrine46 and riverine.47 Palustrine is the dominant habitat at 96 percent of the total wetland area, while riverine is present at four percent and occurs along river courses. Sixteen springs account for a very small area. Most of the springs are in Lassen County (13), although numerous springs are located outside the BVGB boundary. The Vegetation area is subdivided into two primary habitats, based on the plant species. Wet Meadows was the largest primary habitat at 59 percent of the vegetation area, but there was no dominant species. Willow was the second largest habitat at 41 percent of the vegetation area.

&& The depth to water that could potentially be accessed by GDEs depends on the rooting depth of the vegetation. An assessment of native plants in the BVGB found that maximum rooting depths of species present is 10 feet as shown in Table 5-5.","Page 5-28 / 5.7 

&& Page 5-28 / 5.7 

Table 5-5","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? somewhat - the habitat types and common vegeation (table 5-5) are described, but no description of fuana
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? no"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used, 3) use of incorrect data when mapping GDEs= somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Yes,"The NCCAG geospatial data (DWR 2018a) is separated into two categories: wetlands and vegetation, respectively. The Wetlands area is subdivided into two primary habitats present in Big Valley: palustrine46 and riverine.47 Palustrine is the dominant habitat at 96 percent of the total wetland area, while riverine is present at four percent and occurs along river courses. Sixteen springs account for a very small area. Most of the springs are in Lassen County (13), although numerous springs are located outside the BVGB boundary. The Vegetation area is subdivided into two primary habitats, based on the plant species. Wet Meadows was the largest primary habitat at 59 percent of the vegetation area, but there was no dominant species. Willow was the second largest habitat at 41 percent of the vegetation area. For the NCCAG areas to be designated as actual GDEs, the groundwater level needs to be close enough to the ground surface that it would support the vegetation. For determining potential GDEs, fall 2015 depth to water is used, because mid-summer months are the critical limiting factor for plant communities. Furthermore, if groundwater moisture isn’t available later in the summer, then the groundwater dependent communities don’t have an advantage over communities that are typically not associated with groundwater, such as sagebrush, juniper, and bunchgrass (Lile 2021). The depth to water that could potentially be accessed by GDEs depends on the rooting depth of the vegetation. An assessment of native plants in the BVGB found that maximum rooting depths of species present is 10 feet as shown in Table 5-5. Access to groundwater by plant roots extends above the water table because the groundwater is drawn upward to fill soil pores, and this zone is known as the capillary fringe. The thickness of the capillary fringe extends upward several feet, depending on the soil type.

&& As a conservative estimate, a capillary fringe of 10 feet is used. In order for plants to access the water and thrive,not just barely touch, there needs to be significant overlap (of, say 5 feet) between the rooting depth and the capillary fringe (Lile 2021). Furthermore, while roots may extend to a deep level, documentation of maximum depth to water for some of the deep-rooting species in Table 5-5 to thrive is on the order of 2-3 meters (6-9 feet) (Pezeshki and Shields 2006, Springer et. al. 1999). Therefore, as a conservative estimate for the purposes of delineating GDEs, only those areas in the NCCAG datasets that are in areas with fall 2015 groundwater less than 15 feet are classified as potential GDEs. Figure 5-19 shows the area with potential GDEs, which is a preliminary assessment and needs to be ground- truthed. Moreover, the data are inaccurate in many places.","Page 5-28 / 5.7

&& Page 5-29 / 5.7

Figure 5-19
","1. Is there a map? yes - figure 5-19
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) yes - the plan describes the methods used to characterize GDEs. The NC datset was used, then was refined based on areas where depth to groundwater in 2015 was 15 feet of less."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",Somewhat,"For determining potential GDEs, fall 2015 depth to water is used, because mid-summer months are the critical limiting factor for plant communities. Furthermore, if groundwater moisture isn’t available later in the summer, then the groundwater dependent communities don’t have an advantage over communities that are typically not associated with groundwater, such as sagebrush, juniper, and bunchgrass (Lile 2021). The depth to water that could potentially be accessed by GDEs depends on the rooting depth of the vegetation. An assessment of native plants in the BVGB found that maximum rooting depths of species present is 10 feet as shown in Table 5-5. Access to groundwater by plant roots extends above the water table because the groundwater is drawn upward to fill soil pores, and this zone is known as the capillary fringe. The thickness of the capillary fringe extends upward several feet, depending on the soil type",Page 5-28 / 5.6,"1. Is data from shallowest principal aquifer used? yes - there is one princpal aquifer and it seems the same data was used to characterize the ISWs (see line 27)
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) somewhat - In the groundwater elevation section (5.1), figure 5-1 presents the spatial locations of monitoring wells in proximity to streams and table 5-1 provides the screening depths. But, there is no description of monitoirng wells in proximty to GDEs. Unsure if there are enough monitoring wells close to GDEs to make the conclusions
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria - more detail on methods used to verify NC datasets is needed, and/or the plan did not remove GDE but did label it as “unlikely” based on criteria
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Yes,,,
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,"For determining potential GDEs, fall 2015 depth to water is used, because mid-summer months are the critical limiting factor for plant communities. Furthermore, if groundwater moisture isn’t available later in the summer, then the groundwater dependent communities don’t have an advantage over communities that are typically not associated with groundwater, such as sagebrush, juniper, and bunchgrass (Lile 2021).",Page 5-28 / 5.6,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

Groundwater data from only 2015 was used. No wet years included. "
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,"1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? Section 5.1.3 (Groundwater Contours) presents groundwater elevations, but no mention of using a DEM to correct for land surface. Unsure if the plan did or not."
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"Figure 5-19 shows the area with potential GDEs, which is a preliminary assessment and needs to be ground- truthed. Moreover, the data are inaccurate in many places.

&& Additionally, monitoring could aid in the analysis of the relationship between groundwater levels and GDEs.","Page 5-29 / 5.6

&& Page 9-13 / 9.2.3","1. Were data gaps identified? somewhat - the plan is vague about the data that is lacking in the GDE section. The only other time GDEs came up in the plan was in chapter 9 - project and management and it was one sentence stating that more monitoring would be aid in the understanding of GDEs
2. Were the data gaps identifed in the GDE section? somewhat "
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Somewhat,"Figure 5-19 shows the area with potential GDEs, which is a preliminary assessment and needs to be ground- truthed. Moreover, the data are inaccurate in many places.",,1. Is there a map AND description of pISW? somewhat - figure 5-19 presents only the potential GDEs within areas of groundwater shallower than 15 feet in 2015. The rest of the likly pGDEs in the basin are not acknowledged. 
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",No,,,"1. Is the water budget made with a spreadsheet model or numerical model? Spreadsheet
2. Is there a line for Native Veg ET in the water budget?
No; Native/riparian veg not mentioned in WB section or included in budget tables"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,"1. Is the water budget made with a spreadsheet model or numerical model?
2. Is there a line for Managed Wetlands in the water budget?
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"The SGMA regulations require an analysis of future conditions based on a potential change in climate. DWR provides location-specific change factors for precipitation, evapotranspiration, and streamflow based on climate change models. While there is variability in the climate change models, if the models are correct, they indicate that the future climate in Big Valley will be wetter and warmer, resulting in more precipitation and more of that precipitation falling in the form of rain rather than snow. The change factors were applied to the baseline water budget and are shown in Figure 6-11 and Figure 6-12. Land use was assumed to be constant, with conditions the same as DWR’s 2014 land-use survey. Future conditions with climate change projections indicate that the Basin may be nearly in balance, with overdraft of only about 1000 AFY.",Page 6-8 / 6.4.2,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Not stated
NOTE: Text presented here is the entirety of the Projected Water Budget section"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"The SGMA regulations require an analysis of future conditions based on a potential change in climate. DWR provides location-specific change factors for precipitation, evapotranspiration, and streamflow based on climate change models. While there is variability in the climate change models, if the models are correct, they indicate that the future climate in Big Valley will be wetter and warmer, resulting in more precipitation and more of that precipitation falling in the form of rain rather than snow. The change factors were applied to the baseline water budget and are shown in Figure 6-11 and Figure 6-12. Land use was assumed to be constant, with conditions the same as DWR’s 2014 land-use survey. Future conditions with climate change projections indicate that the Basin may be nearly in balance, with overdraft of only about 1000 AFY.",Page 6-8 / 6.4.2,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Not stated; 2070 CT most likely
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: Precipitation stated to be adjusted, but no quantitative evidence (tables, figures, etc.)
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"The SGMA regulations require an analysis of future conditions based on a potential change in climate. DWR provides location-specific change factors for precipitation, evapotranspiration, and streamflow based on climate change models. While there is variability in the climate change models, if the models are correct, they indicate that the future climate in Big Valley will be wetter and warmer, resulting in more precipitation and more of that precipitation falling in the form of rain rather than snow. The change factors were applied to the baseline water budget and are shown in Figure 6-11 and Figure 6-12. Land use was assumed to be constant, with conditions the same as DWR’s 2014 land-use survey. Future conditions with climate change projections indicate that the Basin may be nearly in balance, with overdraft of only about 1000 AFY.","Page 6-8 / 6.4.2
Figures 6-11, 6-12",
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: Evapotranspiration stated to be adjusted, but no quantitative evidence (tables, figures, etc.)
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"The SGMA regulations require an analysis of future conditions based on a potential change in climate. DWR provides location-specific change factors for precipitation, evapotranspiration, and streamflow based on climate change models. While there is variability in the climate change models, if the models are correct, they indicate that the future climate in Big Valley will be wetter and warmer, resulting in more precipitation and more of that precipitation falling in the form of rain rather than snow. The change factors were applied to the baseline water budget and are shown in Figure 6-11 and Figure 6-12. Land use was assumed to be constant, with conditions the same as DWR’s 2014 land-use survey. Future conditions with climate change projections indicate that the Basin may be nearly in balance, with overdraft of only about 1000 AFY.","Page 6-8 / 6.4.2
Figures 6-11, 6-12",
