ISW/GDE,,,Environment,2,Were data gaps identified when mapping ISWs?,"no data gaps identified when there is an obvious lack of data = no
1) Vague and/or confusing mention of lacking information 2) Mention of ISW data gaps in separate section in GSP. = somewhat
Clear description of where data gaps exist (temporally and spatially) in ISW section or Data Gaps Section following the assessment= yes","Interconnected surface water, ISW",Somewhat,"The presence of mixed or mostly losing reaches along the Sacramento River from north of Glenn south to approximately Princeton based on the BBGM results from 2000 to 2018 (refer to Figure 2‐28) is somewhat incongruous with the comparison of 2014 to 2018 spring groundwater elevations reported by DWR to stream node elevations estimated in the BBGM. This may result from differences in the time frames evaluated; differences in simulated groundwater elevations by the BBGM, which influence whether a stream segment is identified as gaining or losing, and groundwater elevations reported by DWR based on monitoring data; or uncertainty in streambed elevations estimated in the BBGM. Despite the incongruity, the available information suggests that streams are connected to the groundwater system and likely experienced gains in streamflow historically

&& The GSAs are planning to install 10 additional shallow wells to improve monitoring of surface water depletion and GDEs. All 10 of the new shallow wells will provide monitoring for GDEs and seven of the wells will be sited at locations to allow them to be added to the interconnected surface water representative monitoring network (RMN). This is described in greater detail in Sections 4.4 and 5.9. The seven new shallow wells include two near the Sacramento River, two near Butte Creek, one near Little Dry Creek, one near Angel Slough and one near Feather River (Figure 3‐6). These locations and densities of monitoring sites follow the guidelines suggested by EDF (2021).

&& Data Gaps:  The GSAs recommend that 10 locations be added to the interconnected surface water depletion representative monitoring network to provide a more robust interconnected surface water monitoring network in the Subbasin. These wells would be installed shallower than 30 feet and would be installed near existing groundwater dependent ecosystems and surface water gages. Preliminary minimum thresholds would be established after two years of monitoring. A project to install 10 additional wells is described in Section 5.9 of this GSP; the description includes a discussion of estimated costs and anticipated benefits.","Page 2-51 / 2.2.2.6.1

Page 3-20 / 3.6.2

&& Page 4-32 / 4.4","1. Were data gaps identified? yes - in monitoring network and sustainable management critieria sections
2. Were the data gaps identified in the ISW section? no

Note: two principal aquifers exist (primary and very deep). There are no details on screening depths of wells used in model or spring groundwater level analysis. Unsure if shallow primary aquifer is represented well or not. This should be addressed, and if it is unknown by the GSA, it should be presented as a data gap."
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were streams mapped and described as potential ISWs in the GSP? If ISWs are adequately mapped and there is no uncertainty in the ISW mapping, then select ""Not Applicable"".","no description or map of potential ISWs = no
1) partial inclusion of potential ISWs 2) only a description but no map or vice versa = somewhat
All uncertainties and data gaps are clearly described and mapped temporarily and spatially= yes","Interconnected surface water, ISW, data gap",Yes,"The results of this analysis are shown in Figure 2‐28. The figure shows the percent of months for the period from water year 2000 to 2018 with gaining conditions and classifies streams as primarily gaining (gaining conditions more than 80 percent of the time), primarily losing (losing conditions more than 80 percent of the time), or mixed. As indicated in Figure 2‐28, stream segments in the subbasin tend to be gaining more than 80 percent of the time, with the exception of segments of smaller streams near or along the northern boundary of the subbasin and segments of the Sacramento River from around five miles north of Glenn and to the south. One segment north of Glenn had estimated gains only seven percent of the time between 2000 and 2018.

&& Despite the incongruity, the available information suggests that streams are connected to the groundwater system and likely experienced gains in streamflow historically.","Page 2-48 / 2.2.2.6.1

Page 2-51 / 2.2.2.6.1","1. Is there a map AND description of pISW? yes - there is some discussion of ""likey"" connection of surface water and groundwater in the text, yet ISW are not labeled as pISWs. Figure 2-28 presents some temporal variation and uncertainty in ISWs by showing percentage of connection simulated by model"
ISW/GDE,,Groundwater Dependent Ecosystems (GDE),Environment,1,"Is there an inventory, map, or description of fauna (e.g., birds, fish, amphibian) and flora (e.g., plants) species or habitat types in the basin's GDEs? Please indicate in the notes if threatened and endangered species are identified in the GSP.","No description of flora and fauna in GDEs = no
1) lacking in either maps/description/inventory of flora and/or fauna 2) no mention of endandgered/threatened species= somewhat
Detailed inventory, maps, or description of flora AND fauna in GDEs. Also, Inclusion of any threatened and/or endangered species in the basin.= yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, habitat, species",Somewhat,"Other benefits of this project are also anticipated. Conserved water could be utilized to increase flow in the Feather River at strategic times, benefitting endangered species such as Chinook Salmon and Steelhead Trout. Water conserved by this project could also be used by others who rely on water from the Feather River, including State Water Project contractors and downstream disadvantaged communities (DACs) that may benefit 3924 from recharge and water supply from the  Feather River.

&& Valley Oak Dominated Areas: The dataset provided by TNC indicates the dominant species of vegetation for each polygon. There are polygons of iGDEs dominated by Valley oak (Quercus lobata) in the Butte subbasin. Those polygons were classified as “Likely a GDE” due to feedback from TNC staff that this species can access groundwater over a wide range of depths (M. Rohde personal communication March 2, 2021).","Page 5-21 / 5.5.1

&& PDF page 1041 / appendix 2E","1. Does the plan present the flora AND fauna in the basin's GDEs? Habitat types (in GDE section or related appendix)? no, there is no description, inventory, or map of species that might rely on groundwater in the basin. There is no GDE section in plan. Appendix 2E (which is not referenced in plan), provides some details on the GDE assessment and mentions Valley Oak, but not other details.
2. Does the plan acknowledge endangered/threatened/special status species in GDEs? somewhat, the plan does mention the endangered Chinook Salmon and Steelhead Trout, but there is no GDE section and no clear description of other critical species reliant on groundwater. Also, the mention of endandgered species is in relation to project and managmenet actions unrelated to groundwater"
ISW/GDE,,,Environment,1,"Were GDEs in the basin identified (mapped) and described in the GSP using best available data (e.g., NC dataset, localized VegMap data)? Please describe which data were used in the Notes.","No map of GDEs (or wetlands, riparian veg, etc.) = no
1) Map of NC dataset polygons with NDMI but no specific GDE maps, 2) Maps of GDEs but unclear data/methods used = somewhat
GSP used NC dataset or a localized vegMap to describe and map GDEs and included a clear description of methods = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, VegMap",Somewhat,"The initial identification of GDEs for this GSP was performed by using the Natural Communities Commonly Associated with Groundwater (NCCAG) database to identify and map potential GDEs (iGDEs) in the Butte subbasin

&& Figures 1 and 2 show the locations of all iGDEs identified by the NCCAG database within the Butte subbasin.

&& GSA Managers from the subbasin used this database as a starting point to analyze a portion of the total iGDEs in the NCCAG database to evaluate local groundwater dependence. The GSA Managers applied specific criteria to each polygon under analysis to answer a series of questions that led to an eventual characterization for each iGDE. These iGDEs were designated as either “Likely a GDE”, “Not likely a GDE” or “Uncertain” based on their evaluations. The criteria aimed at understanding each iGDE’s dependence on groundwater including questions about land use changes, proximity to perennial surface water supplies, irrigated agriculture and agricultural dependent surface water, condition of vegetation during drought years and water applications to the iGDEs. The first phase of the analysis was conducted by thorough review of aerial photographs from Google Earth across multiple years specifically focusing on the 2007, 2009, 2013, and 2015 drought years as well as use of the Managers’ local knowledge of these areas.

&& The iGDEs analyzed by the Managers in this initial effort, which did not receive a designation as either “Not likely a GDE” or “Likely a GDE” based on the conclusions from
the analysis above, were labeled as “Uncertain” and were analyzed in additional analyses as described below. Additional GIS Analysis: Irrigated Agricultural Land Use After the initial analysis was completed for a selection of the total iGDEs in the NCCAG database as described above, a Geographical Information Systems (GIS) analysis was performed for all remaining iGDEs in this subbasin by Butte County staff to determine each iGDE’s proximity to rice and other irrigated agriculture as described below. The DWR / Land IQ land use and crop mapping data for 2016 (California Department of Water Resources, 2019) was used to determine the dominant crop type throughout the subbasin. Land classified as “Rice” for the “Crop Type 2016” in the dataset was identified. Then all polygons in the TNC iGDEs dataset within 150 feet of land classified as rice were identified and designated as “Not likely a GDE near irrigated rice” for the same reasons as described above in the “Not Likely a GDE Due to Adjacency to Irrigated Agricultural Fields” section of this document above. Land with “Crop Type 2016” classifications other than “Managed Wetland”, “Urban”, “Rice” and “Mixed Pasture” in the dataset were identified and for this purpose referenced as “Other Irrigated Agriculture” for this GIS analysis, as all other remaining irrigated crop types. All polygons in the NCCAG dataset within 50 feet of land classified as “Other Irrigated Agriculture” were designated as “Not likely a GDE near irrigated agriculture (Non-Rice)” for the same reasons as described above in the “Not Likely a GDE Due to Adjacency to Irrigated Agricultural Fields” section of this document. Valley Oak Dominated Areas: The dataset provided by TNC indicates the dominant species of vegetation for each polygon. There are polygons of iGDEs dominated by Valley oak (Quercus lobata) in the Butte subbasin. Those polygons were classified as “Likely a GDE” due to feedback from TNC staff that this species can access groundwater over a wide range of depths (M. Rohde personal communication March 2, 2021).

&& Draft Mapping: The draft maps in Figures 3 and 4 below show iGDEs classified as “Likely a GDE” or “Not Likely a GDE” for one of the reasons described above. The iGDEs classified as “Not Likely a GDE” in the Butte subbasin were designated this way due to either their proximity to irrigated agriculture as rice, proximity to irrigated agriculture other than rice, or for another reason as determined during the initial analyses performed by the GSA Managers.","PDF page 1038 / appendix 2E

&& PDF page 1038 / appendix 2E

PDF page 1039 / appendix 2E

&& PDF page 1041 / appendix 2E

Figure 5-2","1. Is there a map? somewhat - the only map that shows GDEs is figure 5-2, which is the ""Planned New Primary Aquifer Monitoring Sites for ISW and GDE"". This figure does not show GDE details.There is no GDE section in the plan. Appendix 2E claims there are multiple GDE maps (figures 1-4), but they are not included in plan or appendices.
2. Is there a description of data sources and processing (in GDE section or related appendix)? (describe in notes) somewhat - appendix 2E does describe the process for characterizing GDEs, but the maps referenced in this appendix do not exist. Also, this appendix was not referenced at all in the main plan."
ISW/GDE,,,Environment,1,Was depth-to-groundwater data from the underlying principal aquifer used to verify the NC dataset?,"No groundwater depth data described = no
Groundwater measurements used but lack of detail in describing depth to groundwater data. Also there might be a lack of information on which aquifer the data is from. = somewhat
depth to groundwater is clearly used and description of spatial/temporal data is included = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset, depth to groundwater",No,,,"1. Is data from shallowest principal aquifer used? no groundwater data used to assess GDEs
2. Is there a description of the data (in GDE section or related appendix)? (spatial, temporal, proximity to GDEs?) no
"
ISW/GDE,,,Environment,2,"Did the GSP avoid using any of the following criteria when deciding whether or not to remove NC dataset polygons from the final GDE map?: 1)Presence of Surface Water, 2)Distance from agricultural fields, 3)Principal aquifer was not considered main pumping aquifer, 4)groundwater connection % of time, 5)Other?  If so, please specify in the Notes. ","GSP uses one of the above criteria (or other illogical reason) to remove a potential GDE = no
Unclear whether or not plan used these criteria = somewhat
The GSP does not include any of these criteria to remove a NC dataset polygon = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, NC dataset",Somewhat,"Not Likely a GDE Due to Perennial Surface Water Supplies Areas with perennial water supplies such as those subject to historical hydraulic gold mining runoff and dredging activities or those near reservoirs were labeled as ”Not likely a GDE”. In some areas historic mining activities have left tailings of cobbles and coarse gravel which rapidly transmit water. To some extent, it is assumed that pooled water in this area is tied to river stage through direct connections with the river with surface water bodies. Likewise, the reservoirs provide water year-round for adjacent ecosystems. If any iGDEs were located within 150 feet of reservoirs or mine tailings, they were assumed to be able to access the nearby surface water bodies and were labeled as “Not likely a GDE”.

&& Not Likely a GDE Due to Adjacency to Irrigated Agricultural Fields Agricultural lands are dependent on reliable water supplies to ensure a successful harvest. Surface water and / or groundwater pumped from the aquifer is used to irrigate crops in the Butte subbasin. Such irrigation benefits not only the crops, but also surrounding vegetation.
Potential GDEs further than 150 feet from irrigated rice fields and areas further than 50 feet from all other irrigated agriculture were assumed to be unable to access irrigation water. These distances are based on professional judgment, including past experience in the region and consideration of the physical characteristics of the Butte subbasin, such as hydraulic conductivity. Rice fields, along with other irrigated agriculture, are known to have percolation and lateral seepage, supplying water to the aquifer and into adjacent areas. Lateral seepage in Sacramento Valley rice areas has been estimated at between 1.0% and 1.9% of the total irrigation volume (LaHue & Lindquist, 2019). A larger distance was used for rice due to the long-term ponding of water and due to restrictive layers in the subsurface that result in the horizontal spreading of irrigation water. Potential GDEs near these irrigated areas are assumed to be accessing irrigation water through lateral movement through the soils, thus, they were labeled as “Not likely a GDE”.",PDF page 1040 / appendix 2E,"The plan did not technically remove any GDEs, but did map them as ""unlikely"" based on perennial surface water supplies and adjacency to irrigated fields. But again, these maps are not even included in the plan. "
ISW/GDE,,,Environment,2,"Were multiple water year types (e.g., wet, average, dry) of groundwater level data used to characterize groundwater conditions in the GDEs? If so, please indicate which years and water year types in the Notes.","Only 1 year of data or no data used to characterize gw conditions in GDE = no
The plan lacks a description of multi-year groundwater level data and/or only post-drought or post- SGMA benchmark data is used (after 2015)  = somewhat
1. Detailed explanation of the multi-year groundwater data used and 2. groundwater data from prior to recent drought = yes","groundwater conditions, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, depth to groundwater, depth to water",No,,,"Note: 
water year type does not need to be explictely mentioned when groundwater data used multiple years of known wet and dry periods

no groundater data used to assess GDEs"
ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",No,,,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? no - no groundater data used to assess GDEs
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"The GSAs are planning to install 10 additional shallow wells to improve monitoring of surface water depletion and GDEs. All 10 of the new shallow wells will provide monitoring for GDEs and seven of the wells will be sited at locations to allow them to be added to the interconnected surface water representative monitoring network (RMN). This is described in greater detail in Sections 4.4 and 5.9. The seven new shallow wells include two near the Sacramento River, two near Butte Creek, one near Little Dry Creek, one near Angel Slough and one near Feather River (Figure 3‐6). These locations and densities of monitoring sites follow the guidelines suggested by EDF (2021).",Page 3-20 / 3.6.2,"1. Were data gaps identified? somewhat - in section 3.6.2, the plan states a data gap around ISWs and plans to install shallow monitoring wells to provide monitoring of GDEs. The explicit GDE data gaps are not mentioned
2. Were the data gaps identifed in the GDE section? no - there is no GDE section"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",No,,,1. Is there a map AND description of pGDEs? no map or description of pGDEs
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes," Outflows
o Surface Water Outflows – Outflows at the land surface through streams, canals, or other waterways. These outflows may also include overland flow to downslope areas outside of the basin.
o Evapotranspiration – Consumptive use of water including both evaporation and transpiration components.","Page 2-62 / 2.2.3.4
Table 2-7","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Native Veg ET in the water budget? Yes, as Native Vegetation
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Yes," Groundwater Pumping – Pumping to meet urban demands was estimated based on average 2016 to 2018 demands, as described above. Pumping to meet agricultural and managed wetlands demands was estimated using the BBGM as described previously for the historical water budget.","Page 2-59 / 2.2.3.3.2
Table 2-7","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? Yes, as Managed Wetlands
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"o Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.
o Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.",Page 2-60 / 2.2.3.3.3,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"o Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.
o Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.",Page 2-60 / 2.2.3.3.3,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry)
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"o Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.
o Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.",Page 2-60 / 2.2.3.3.3,
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"o Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.
o Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.",Page 2-60 / 2.2.3.3.3,
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Yes,"o Future Conditions, 2030 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2030 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.
o Future Conditions, 2070 Climate Change – Precipitation, evapotranspiration, and surface water supplies were adjusted to reflect climate change based on the 2070 Central Tendency climate change datasets provided by DWR to support GSP development.
 For precipitation and evapotranspiration, monthly change factors were applied to historical values to estimate potential future conditions.
 For streamflows, DWR estimates of stream inflows were utilized where available; for streams without direct estimates of inflows, inflows were estimated using streamflow change factors applied at the watershed scale.",Page 2-60 / 2.2.3.3.3,"1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included? 
3. Is there imported water in the water budget? Is this adjusted for climate change? Imported water not mentioned directly. ""Outside deliveries"" are included in the budget, and are adjusted for each CC scenario, but it is unclear whether this refers to imported water from outside the basin. As with Wyandotte, clarification in the final GSP would be excellent"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,"Seawater intrusion is not considered to be a SI relevant to the Butte Subbasin because seawater intrusion is not present and is not likely to occur in the Subbasin due to the distance from the Pacific Ocean, bays, deltas, or inlets.",Page 3-2 / 3.1,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"As described previously, sustainable yield refers to the maximum quantity of water, calculated over a base period representative of long‐term conditions in the basin, and including any temporary surplus that can be withdrawn annually from a groundwater supply without causing an undesirable result. Estimates have been developed for the basin for each scenario as the long term annual groundwater pumping, minus the average annual decrease in groundwater storage, as summarized in Table 2‐10. Ultimately, it is anticipated that other factors will be considered in refining these estimates as part of development of sustainable management criteria for the basin.","Page 2-82 / 2.2.3.7
Table 2-10","Range of SYs given based on different climate scenarios (current, future without CC, 2030 CT, and 2070 CT)"
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"
4.2.4.3 Potential Effects of Undesirable Results
If groundwater quality were degraded such that undesirable levels are reached, the effects could potentially cause a shortage in supply to groundwater users without additional treatment, with domestic wells being most vulnerable as treatment costs or access to alternate supplies can be high for small users. High levels of salinity can impact both drinking water uses and agricultural uses, as there are maximum values associated with aesthetics (taste, color, and odor) for drinking water and crop health and yield for agriculture. &&&
4.2.4.4 Identification of Undesirable Results
Undesirable results for degraded groundwater quality are assessed through monitoring by collecting samples from representative monitoring site (RMS) wells and measuring electrical conductivity (EC) to analyze salinity, the key concern for groundwater quality in the Butte Subbasin that is considered to stem from a causal nexus with groundwater quantity‐related activities (ex. groundwater pumping). The GSAs have established a groundwater quality monitoring network for the collection of water quality data required to identify undesirable results. Undesirable results are considered to occur during GSP implementation if 25% of RMS wells (i.e., 3 of 9 RMS wells) exceed the established threshold value for EC for 24 consecutive months. Exceedance of MTs by 25% of RMS wells for 24 consecutive months was estimated to be an indicator of a significant, widespread problem causing undesirable results. No existing groundwater quality monitoring in the Butte Subbasin is deep enough or has sufficient information to adequately monitor groundwater quality in the very deep aquifer.

","Page 4-9 / 4.2.4.3
Page 4-9 / 4.2.4.4","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? Water quality
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Yes on GW quality
4. Are all impacts of all COCs described? EC"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs? No
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention Tribes for UR?
2. Which URs mention Tribes?
3. Are impacts to Tribes well analyzed?
"
