ISW/GDE,,,Environment,2,Were depth-to-groundwater measurements under GDEs corrected for land surface elevations?,"depth to water measurements interpolated from wells = no
Model is said to use groundwater elevations, but did not state that they corrected for land surface elevation = somewhat
It is explicit that groundwater measurements used to verify GDEs are correct for land surface elevation = yes","DEM, digital elevation model, land surface elevation, depth to groundwater, GDE, groundwater dependent ecosystem",Yes,"Following guidance from TNC, potential vegetation GDEs were mapped for areas with DTW of 30 feet or less to incorporate the potential rooting depths of oak trees (TNC 2018). The DTW mapping used available contoured springtime datasets for the shallow aquifer system (from 2015 and 2016) and high-resolution LiDAR data. To address GDE Work Group member concerns that groundwater levels were generally at lower levels in 2015 and 2016 due to dry conditions, minor adjustments in some areas were made to incorporate the shallowest depth to water on record for each well based on review of all available data from 2005 to 2020",,1. Was a digital elevation model (DEM) or Lidar data used to correct for land surface elevation? The plan mentions the use of Lidar data.
ISW/GDE,,,Environment,2,Were data gaps identified when mapping GDEs?,"No data gaps identified when there likely should be = no
Vague description of a lack of data or data gaps mentioned in other section of GSP = somewhat
Clear description of data gaps (spatial and temporal) in text and/or mapped = yes","groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, data gap, shallow monitoring well, shallow aquifer",Somewhat,"As specified in Sections 4 and 7, additional studies and data gathering are recommended during the implementation of the GSP to better define the mapping and relationship of GDEs to groundwater conditions within the Subbasin.

&& Group 1 : This group will focus on improved characterization of causes and effects of depletion, lower cost studies, and outside funding or leveraged funding opportunities with partners: • Improve data/information on existing water wells and stream diversions • Model improvements – focused calibration of surface water and groundwater interaction • Improve GDE mapping/remote sensing for vegetation health (for example, use of Normalized Difference Vegetation Index, GDE pulse) • Compile and evaluate existing and relevant habitat field surveys • Evaluate future airborne geophysical data

&& Interconnected surface water and GDE studies: As indicated in Section 4.10.2.1, in recognition of the significant information and data limitations and the importance of interconnected surface water to beneficial users within the Subbasin, the following studies and activities are planned:","Page 3-104 / 3.2.7.3

&& Page 4-59 / 4.10.2.1

&& Page 7-9 / 7.2.4.1","1. Were data gaps identified? somewhat - vaguely mentioned in GDE section is the need for more data gathering and section 4 and 7 also suggests this, but unsure exactly what data and where 
2. Were the data gaps identifed in the GDE section? somewhat"
ISW/GDE,,,Environment,2,"In the case of data gaps and uncertainty, were potential GDEs mapped and described in the GSP?","Potential GDEs are not mapped or described in plan  = no
Vague description of potential GDEs and/or no map; wrong methods for assuming non-GDEs = somewhat
Potential GDEs are clearly acknowledged and mapped. = yes","potential groundwater dependent ecosystem, potential GDE, potential groundwater-dependent ecosystem, data gap",Yes,The potential aquatic species GDEs and the potential vegetation GDEs were then integrated into a single potential GDE map presented on Figure 3-24.,Page 3-102 / 3.2.7.2,"1. Is there a map AND description of pGDEs? The text references figure 3-24 as ""potential"" GDEs. All GDEs in the basin are pGDEs."
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",No,"Groundwater Outflows:
o Groundwater ET from crops, native vegetation, and riparian vegetation with roots below groundwater table
o Groundwater pumpage (including municipal, rural domestic, and agricultural)
o Groundwater discharge to streams",Page 3-108 / 3.3.1.1,"1. Is the water budget made with a spreadsheet model or numerical model? Numerical (based on MODFLOW)
2. Is there a line for Native Veg ET in the water budget? No, included with crop ET as Groundwater ET
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",Not Applicable,,,"1. Is the water budget made with a spreadsheet model or numerical model?
2. Is there a line for Managed Wetlands in the water budget?
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"The overall approach for selecting and simulating projected climate change can be summarized as follows:
1. Choose Projected GCM with a specific Greenhouse Gas Emission Scenario
a. Review DWR recommended GCMs and chose one GCM and emissions scenario that best represents projected median conditions in Russian River Watershed area (including groundwater basins)
2. Update model inputs for:
a. Precipitation
b. Temperature/ET
c. Surrounding watershed runoff and groundwater inflow
d. Sea-level rise boundary condition at San Pablo Bay
3. Use climate data in model to:
a. Define precipitation and calculate potential ET and actual evaporation and transpiration
b. Calculate projected irrigation water demands and groundwater pumping
c. Evaluate effects of projected sea-level rise on groundwater levels
Projections of future climate conditions are generally performed through GCMs forced with specific global greenhouse gas emission scenarios (IPCC 2013). Sea-level rise assumptions were developed and applied separately.
GCM Projection – The projections reviewed for purposes of developing this GSP relied upon available climate projections using the models and emissions scenarios included in the Coupled Model Intercomparison Project 5 (CMIP5). Twenty individual downscaled GCM projections were reviewed using ten different GCMs and two different Representative Concentration Pathways (RCPs), RCP4.5 and RCP8.5. The 10 GCMs were chosen by DWR CCTAG based on a regional evaluation of climate model ability to reproduce a range of historical climate conditions (DWR CCTAG 2015). For GSP planning purposes, it is desirable to identify projected climate scenarios that more specifically represent the climate and hydrologic conditions within the Russian River watershed and Sonoma County. The evaluation identified the HadGEM2-ES GCM as best representing the middle of the ensemble for mean climate and hydrologic metrics for the Russian River watershed, as it did not stray to any of the extremes for other metric rankings.
Greenhouse Gas Emissions Scenario – Emissions scenarios are possible pathways that society might take in the emission of greenhouse gases in the future. Each are categorized as a RCP. DWR has recommended the use of two potential RCPs: RCP 4.5 and RCP 8.5. RCP 4.5 is sometimes considered “most likely” based on current projections of greenhouse gas emissions, and RCP 8.5 is often known as the “worst-case scenario.” However, experts and scientists may differ on this. Based on a review of groundwater model results from simulating the combination of each RCP with the chosen HadGEM2-ES GCM, and a discussion with the Advisory Committee and GSA Board, RCP 8.5 was selected for this GSP, as the HadGEM2-ES RCP 8.5 simulation provides a long-term drought after mid-twenty-first century that allows for a significant stress test for groundwater resources planning during the GSP implementation horizon.",Page 3-127 / 3.4.4.1,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? Compared 2 RCPs applied to 10 GCMs before settling on one of each for use in projections (RCP 8.5 and HadGEM2-ES GCM)
3. If using DWR climate change factors, do they use 2030, 2070 or both?"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"GCM Projection – The projections reviewed for purposes of developing this GSP relied upon available climate projections using the models and emissions scenarios included in the Coupled Model Intercomparison Project 5 (CMIP5). Twenty individual downscaled GCM projections were reviewed using ten different GCMs and two different Representative Concentration Pathways (RCPs), RCP4.5 and RCP8.5. The 10 GCMs were chosen by DWR CCTAG based on a regional evaluation of climate model ability to reproduce a range of historical climate conditions (DWR CCTAG 2015). For GSP planning purposes, it is desirable to identify projected climate scenarios that more specifically represent the climate and hydrologic conditions within the Russian River watershed and Sonoma County. The evaluation identified the HadGEM2-ES GCM as best representing the middle of the ensemble for mean climate and hydrologic metrics for the Russian River watershed, as it did not stray to any of the extremes for other metric rankings.
Greenhouse Gas Emissions Scenario – Emissions scenarios are possible pathways that society might take in the emission of greenhouse gases in the future. Each are categorized as a RCP. DWR has recommended the use of two potential RCPs: RCP 4.5 and RCP 8.5. RCP 4.5 is sometimes considered “most likely” based on current projections of greenhouse gas emissions, and RCP 8.5 is often known as the “worst-case scenario.” However, experts and scientists may differ on this. Based on a review of groundwater model results from simulating the combination of each RCP with the chosen HadGEM2-ES GCM, and a discussion with the Advisory Committee and GSA Board, RCP 8.5 was selected for this GSP, as the HadGEM2-ES RCP 8.5 simulation provides a long-term drought after mid-twenty-first century that allows for a significant stress test for groundwater resources planning during the GSP implementation horizon.",Page 3-127 / 3.4.4.1,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry)
2. If other than DWR factors, which combination(s) of RCP and GCM do they use? RCP 8.5 and HadGEM2-ES GCM
3. If other than DWR factors, do they use an ensemble of models or single model run? Single model run for final projections"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"The overall approach for selecting and simulating projected climate change can be summarized as follows:
1. Choose Projected GCM with a specific Greenhouse Gas Emission Scenario
a. Review DWR recommended GCMs and chose one GCM and emissions scenario that best represents projected median conditions in Russian River Watershed area (including groundwater basins)
2. Update model inputs for:
a. Precipitation
b. Temperature/ET
c. Surrounding watershed runoff and groundwater inflow
d. Sea-level rise boundary condition at San Pablo Bay",Page 3-127 / 3.4.4.1,
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"The overall approach for selecting and simulating projected climate change can be summarized as follows:
1. Choose Projected GCM with a specific Greenhouse Gas Emission Scenario
a. Review DWR recommended GCMs and chose one GCM and emissions scenario that best represents projected median conditions in Russian River Watershed area (including groundwater basins)
2. Update model inputs for:
a. Precipitation
b. Temperature/ET
c. Surrounding watershed runoff and groundwater inflow
d. Sea-level rise boundary condition at San Pablo Bay",Page 3-127 / 3.4.4.1,
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"Table 3-11 provides summary statistics of projected surface water inflow components. Mean annual surface water inflow from streams, overland flow, and mountain-front runoff are all higher in the future period compared with the current period (Table 3-11). Mean annual groundwater discharge to streams is lower in the future period compared with the current period (Table 3-11).
&&
The major urban water suppliers in the Subbasin are the City of Sonoma and Valley of the Moon Water District, which rely primarily on imported Russian River water supplied by Sonoma Water, but which also pump groundwater for supplemental supply, and during droughts and in emergencies. These water suppliers serve most of the urban communities, which account for about 13 percent of land use. Agriculture—primarily wine grapes—which relies on groundwater, local surface water, and recycled water, accounts for 44 percent of land use. Native vegetation or water bodies make up 43 percent of land use (Figure ES-3). In 2020, imported surface water accounted for 35 percent of water supply in the Subbasin, groundwater accounted for 52 percent, recycled water accounted for about 10 percent and local surface water supplies accounted for about 3 percent.","Page 3-130 / 3.4.4.2
Page ES-5 / ES.2","1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included?
3. Is there imported water in the water budget? Is this adjusted for climate change? Imported water is acknowledged and its source identified, but is not included in the budget or adjusted for CC. It is stated that there is ""adequate supply"" of imported water for future use, but is not quantified in the water budget."
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Yes,"Sea-Level Rise Assumptions – Future sea-level rise due to climate change may impact groundwater conditions beneath and upgradient (north) from San Pablo Bay. Sea-level rise guidance provided by the California Natural Resources Agency (CNRA 2018) was used to provide a sea-level rise trajectory to be simulated. The SVIGFM V2 was modified to simulate the 1-in-200 change (0.5 percent probability) sea-level rise trajectory under the high-emissions scenario, which results in a projected sea-level rise of 3.5 feet at the end of the projected 50-year water budget. The choice of the 1-in-200 change scenario is consistent with: (1) the choice of emissions scenario considered for future climate to be simulated by the model and (2) sea-level rise assumptions used for the Sonoma Creek Baylands Strategy (Sonoma Land Trust and San Francisco Bay Restoration Authority 2020). Exchange between the aquifer and San Pablo Bay is simulated in both the historical and future period as a head-dependent flow using the General Head Boundary package. Future sea-level rise was simulated by converting the 1-in-200, high-emissions sea-level rise trajectory to freshwater equivalent head and adding to the historic freshwater equivalent head used in the SVIGFM historical simulation.",Page 3-128 / 3.4.4.1,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"The sustainable yield for the Subbasin is estimated to be approximately 5,400 AFY. This value is higher than the estimated historical average Subbasin-wide groundwater pumping of 4,900 AFY. However, both the current average of 5,700 AFY and the annual average projected pumping for the 50-year period from 2021 to 2070 of 6,500 AFY exceeds the sustainable yield, indicating that projects and management actions are needed to sustainably manage the Subbasin and avoid potential future undesirable results, as described in Section ES-6.
&&
The 16-year period from WY 2025 to 2040 is used to determine the sustainable yield of the Subbasin (Figure 3-45). This period is selected based on the following factors:
• The sustainable yield is derived from a portion of the Projected Baseline conditions that include impacts of climate change. The selected period is representative of long-term conditions. There is a mix of wet (5, 31 percent), very wet (1, 6 percent), dry (1, 6 percent), and normal years (9, 56 percent), during a warming climate...
...The sustainable yield is dependent on the climate conditions during this period (Loaiciga 2016). If future climate conditions are better represented by the hotter and drier conditions observed in the WY 2050–WY 2070 period of the projected scenario rather than the wetter WY 2025–WY 2040 period, then the sustainable yield will need to be reduced, further projects and management actions will need to occur, or both, to allow for the Subbasin to avoid undesirable results.","Page ES-13 / ES.3.6
Page 138,139 / 3.5","Projected Sustainable Yield is based off of projected climate conditions, with acknowledgement that this projection will require implementation of PMAs to maintain/achieve sustainability."
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"4.5.1 Locally Defined Significant and Unreasonable Conditions
Locally defined significant and unreasonable conditions were determined based on public meetings, and discussions with GSA staff, Advisory Committee members, and the GSA Board. Significant and unreasonable chronic lowering of groundwater levels in the Subbasin are defined as: Chronic lowering of groundwater-levels that significantly exceed historical levels or cause significant and unreasonable impacts on beneficial users, such as the following: • Declining groundwater levels that limit the ability of domestic, municipal, or agricultural well owners to access groundwater for beneficial uses (for example, falling groundwater levels below pumping depths of water supply wells), causing significant and unreasonable economic burden on those who rely on basin groundwater &&& 
.4.5.4.2 Potential Causes of Undesirable Results
The potential causes of undesirable results for chronic lowering of groundwater levels include: • Continuation of chronic groundwater-level declines within the deep aquifer system in the southern portions of the Subbasin • Increased groundwater pumping in other areas of the Subbasin leading to chronic groundwater-level declines • A significant reduction in natural recharge as a result of climate change, reduced groundwater and surface water interaction, or other land surface processes If the location and volumes of groundwater pumping change as a result of unforeseen rural residential, agricultural, and urban growth that depend on groundwater as a water supply without supplemental supplies, these increased demands might lower groundwater to undesirable levels. Reduction in recharge or changes in rainfall patterns could also lead to more prolonged periods of lowered groundwater levels than have occurred historically.&&&
SMC were developed for all COCs, which were identified based on the following three criteria: 1. They have an established level of concern such as an MCL or SMCL, or a level that reduces crop production. 2. They have been found in the Subbasin at levels above the level of concern and are routinely analyzed and reported through existing regulatory monitoring programs. 3. The occurrence of the COC is extensive throughout the Subbasin. Based on the review of groundwater quality in Section 3.2.5, three COCs were identified that may affect groundwater supply in the Subbasin: arsenic, nitrate, and salinity (measured as TDS).","Page 4-11 / 4.5.1
Page 4-24 / 4.5.4.2
Page 4-38 / 4.8.1
","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? Groundwater Elevation
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) They need to have a better quantitative explanation on GW elevation. (No mention of GW quality)
4. Are all impacts of all COCs described? Somehow, they have mentioned them and how they chose these COC's, also for boron they mention since they don't monitor it regurly they haven't included in SMC"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs?
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention Tribes for UR? NA
2. Which URs mention Tribes? NA
3. Are impacts to Tribes well analyzed?
"
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"4.5.1 Locally Defined Significant and Unreasonable Conditions
Locally defined significant and unreasonable conditions were determined based on public meetings, and discussions with GSA staff, Advisory Committee members, and the GSA Board. Significant and unreasonable chronic lowering of groundwater levels in the Subbasin are defined as: Chronic lowering of groundwater-levels that significantly exceed historical levels or cause significant and unreasonable impacts on beneficial users, such as the following: • Declining groundwater levels that limit the ability of domestic, municipal, or agricultural well owners to access groundwater for beneficial uses (for example, falling groundwater levels below pumping depths of water supply wells), causing significant and unreasonable economic burden on those who rely on basin groundwater • Groundwater levels falling near basin boundaries that indicate impacts on or from neighboring basins • Falling groundwater levels that cause impacts on groundwater-dependent vegetation (shallow aquifer only)&&&
To develop these SMC, staff convened two practitioner work groups to provide expert input on: (1) mapping of GDEs and (2) development of the SMC for depletion of interconnected surface water. Collectively, these work groups met seven times between July 2020 and March 2021.&&&
4.10.4.1 Criteria for Defining Undesirable Results
The depletion of interconnected surface water undesirable result is defined using groundwater levels as a proxy. Per the GSP Regulations, the description of undesirable results is based on a quantitative description of the combination of MT exceedances that cause significant and unreasonable effects in the Subbasin. For the Subbasin, the specific groundwater conditions that constitute an undesirable result is: Undesirable result occurs if MTs are exceeded at 40 percent of RMP wells during drought years and 10 percent of RMP wells during non-drought years.
The different percentages associated with drought years versus non-drought years were selected to help address the concerns expressed by some work group and Advisory Committee members that setting MTs at levels experienced during significant droughts could be detrimental to aquatic species and associated habitat if allowed during future normal and wet years. Placing the different weights on drought and non-drought years helps address the expressed concern by ensuring that during normal/wet years the higher levels of estimated streamflow depletion from 2014–2016 are avoided.
Exceedances of MTs at a single RMP will require investigation to determine if any actions should be considered to avoid potential future onset of undesirable results, as described in Section 4.10.4.2.
4.10.4.2 Potential Causes of Undesirable Results
Many factors influence surface water flows and interconnected surface water depletion, which are outside the control of the GSA. For undesirable results to occur, the cause of surface water depletion must be related to the extraction of groundwater or other project and management actions implemented for groundwater sustainability, and not due to lack of precipitation during periods of prolonged drought or surface water diversions under the jurisdiction of the SWRCB. Undesirable results may occur in the future to GDEs if groundwater-level declines near creeks are caused by groundwater pumping or if there is reduced recharge in the shallow aquifer system.","Page 4-11 / 4.5.1
Page 4-62/ 4.10.4.1
Page 4-62 / 4.10.4.2","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? GW elevation and ISW
3. Are impacts to GDEs well analyzed? Somehow on GW elevation and ISW. No mention of GDE on GW quality.
"
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"4.8.2.2 Level of Concern for each Constituent of Concern
Each COC has an associated level of concern for each category of beneficial user. For the drinking water supply well category, the level of concern is represented by the MCL or SMCL, as applicable.
The SFBRWQCB Basin Plan designates municipal and agricultural water quality management objectives for the Sonoma Valley. The municipal designation aims to maintain water quality for public supplies below the California MCL and SMCL drinking water standards (SFBRWQRCB 2019). The agricultural designation aims to maintain water quality for irrigation below specific thresholds that may be harmful to certain crops (SFBRWQCB 2019). The basis for establishing MTs for each COC in the Subbasin are summarized in Table 4-6. This table does not identify the total number of supply wells that may exceed the level of concern, but rather identifies how many additional wells will be allowed to exceed the level of concern. Wells that already exceed this level are not counted against the MTs.
Minimum Threshold Based on Number of Wells
Arsenic One additional supply well exceeds the arsenic MCL of 0.010 mg/L. Nitrate One additional supply well exceeds the nitrate measured as nitrogen MCL of 10 mg/L. TDS One additional supply well exceeds the TDS recommended SMCL of 500 mg/L. &&&
4.8.2.3 Development of Minimum Thresholds at Supply Wells
The MTs for degraded water quality for the supply wells are based on the number of additional exceedances of any MCL or SMCL in existing supply wells shown in Table 4-6. Establishing the MT as the number of additional exceedances accounts for supply wells with previous exceedances, assuming these exceedances will likely continue into the future. The GSA Board selected one as the number of additional supply wells with exceedances to represent the MT. The MT for the number of allowed exceedances is therefore equal to the baseline number of exceedances (calculated as the number of supply wells with any MCL or SMCL exceedance between 2015 and 2020) plus one additional supply well with an exceedance. Based on the number of supply wells in the existing water quality monitoring network, the number of existing exceedances since 2015 for each constituent is tabulated in Table 4-7 and the distribution of exceedances are shown on Figures 4-4 through 4-6, along with all of the other supply wells included in the initial RMP network. MT exceedances are based on existing supply wells only. According to the GSP Regulations, the MTs are based on the same number of supply wells to have exceedances, not necessarily the same wells. The well networks will be re-assessed every 5 years to identify any new supply wells that could be added to the monitoring networks. The MT will be increased by one for each new supply well added to the monitoring network with an initial measured concentration exceeding the MCL or SMCL. Additionally, if the MCL or SMCL changes for a GSP-identified COC, the specific MT should be examined and updated as appropriate.&&&
the MO is to have zero additional supply wells exceeding the applicable MCL or SMCL for any of the COCs.","Page 4-40 / 4.8.2.2.
figure 4-4 thru 4-6
Table 4-5 & 4-6
Page 4-41 / 4.8.2.3
Page 4-47 / 4.8.3","1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? Yes for  Arsenic, TDS and Nitrate Not for boron"
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"Minimum Threshold Based on Number of Wells
Arsenic One additional supply well exceeds the arsenic MCL of 0.010 mg/L. Nitrate One additional supply well exceeds the nitrate measured as nitrogen MCL of 10 mg/L. TDS One additional supply well exceeds the TDS recommended SMCL of 500 mg/L. &&&
the MO is to have zero additional supply wells exceeding the applicable MCL or SMCL for any of the COCs.","Page 4-40 /4.8.2.2
Table 4-6
Page 4-47 / 4.8.3","1. Are MT set at MCL level for COCs? No
2. Are all MT set at MCL level? No, they are set at one additional wells exceeding MCL level.

They have set MO at MCL lvl 

"
